customer_id,recency_days,purchase_frequency,avg_order_value,email_open_rate,session_frequency,support_tickets,customer_tier,vip_flag,ltv,churn_label
CUST_00379,313,2,420.17,0.13,47,5,Silver,0,840.34,1
CUST_00380,36,9,279.65,0.01,43,0,Bronze,0,2516.85,0
CUST_00381,173,17,348.57,0.44,84,2,Silver,0,5925.69,0
CUST_00382,20,46,344.47,0.04,31,0,Bronze,0,15845.62,0
CUST_00383,321,36,422.39,0.61,15,8,Silver,0,15206.04,0
CUST_00384,264,17,74.96,0.61,48,3,Bronze,0,1274.32,0
CUST_00385,142,49,333.27,0.9,62,1,Gold,0,16330.23,0
CUST_00386,143,12,291.82,0.19,92,3,Gold,0,3501.84,0
CUST_00387,92,20,25.14,0.37,70,1,Bronze,0,502.8,0
CUST_00388,354,3,108.7,0.86,3,5,Silver,0,326.1,1
CUST_00389,322,43,141.11,0.47,38,5,Gold,0,6067.73,0
CUST_00390,288,4,45.55,0.06,87,6,Bronze,0,182.2,1
CUST_00391,215,17,183.81,0.11,58,8,Silver,0,3124.77,1
CUST_00392,342,37,23.33,0.81,67,8,Bronze,0,863.21,0
CUST_00393,51,46,281.06,0.74,45,3,Bronze,0,12928.76,0
CUST_00394,153,42,113.64,0.88,44,8,Silver,1,4772.88,0
CUST_00395,186,15,150.63,0.12,8,7,Silver,1,2259.45,0
CUST_00396,63,33,456.13,0.76,66,0,Bronze,0,15052.29,0
CUST_00397,190,16,256.38,0.66,71,6,Silver,0,4102.08,0
CUST_00398,125,11,141.82,0.23,61,6,Bronze,0,1560.02,0
CUST_00399,150,20,303.25,0.97,17,9,Bronze,0,6065.0,0
CUST_00400,314,38,108.82,0.57,71,3,Bronze,0,4135.16,0
CUST_00401,58,24,46.45,0.91,97,6,Bronze,0,1114.8,0
CUST_00402,342,16,20.24,0.86,36,9,Gold,0,323.84,1
CUST_00403,305,30,476.25,0.33,68,9,Silver,0,14287.5,1
CUST_00404,180,34,365.06,0.54,80,4,Silver,0,12412.04,0
CUST_00405,170,1,401.97,0.43,21,4,Bronze,1,401.97,0
CUST_00406,326,24,490.65,0.71,82,4,Bronze,0,11775.6,0
CUST_00407,271,24,466.5,0.59,46,5,Bronze,0,11196.0,0
CUST_00408,54,9,371.09,0.78,46,6,Silver,0,3339.81,0
CUST_00409,101,22,350.05,0.01,92,4,Bronze,0,7701.1,0
CUST_00410,264,12,175.06,0.69,16,8,Bronze,0,2100.72,1
CUST_00411,53,17,60.97,0.32,22,8,Silver,0,1036.49,0
CUST_00412,60,25,291.12,0.22,6,6,Bronze,0,7278.0,0
CUST_00413,108,28,292.36,0.8,94,9,Bronze,0,8186.08,0
CUST_00414,5,15,476.6,0.09,56,2,Bronze,1,7149.0,0
CUST_00415,103,30,226.86,0.23,45,3,Bronze,0,6805.8,0
CUST_00416,196,27,348.5,0.2,58,3,Bronze,0,9409.5,0
CUST_00417,262,22,291.74,0.42,28,6,Silver,0,6418.28,1
CUST_00418,350,10,96.61,0.32,17,1,Gold,0,966.1,1
CUST_00419,47,31,300.11,0.72,36,4,Bronze,0,9303.41,0
CUST_00420,355,27,274.66,0.7,12,3,Bronze,0,7415.82,0
CUST_00421,311,12,252.01,0.33,50,9,Bronze,0,3024.12,1
CUST_00422,308,46,261.58,0.44,59,8,Bronze,0,12032.68,0
CUST_00423,144,31,90.35,0.21,12,0,Bronze,0,2800.85,0
CUST_00424,269,32,237.1,0.67,62,9,Bronze,0,7587.2,0
CUST_00425,124,32,306.77,0.4,40,2,Bronze,0,9816.64,0
CUST_00426,106,41,249.83,0.13,93,5,Bronze,0,10243.03,0
CUST_00427,158,45,249.46,0.13,2,3,Bronze,0,11225.7,0
CUST_00428,147,35,47.98,0.32,93,2,Gold,1,1679.3,0
CUST_00429,145,46,103.48,0.75,94,5,Bronze,0,4760.08,0
CUST_00430,120,21,167.28,0.03,25,2,Bronze,0,3512.88,0
CUST_00431,319,10,215.48,0.26,85,6,Gold,0,2154.8,1
CUST_00432,275,16,301.03,0.16,86,0,Bronze,0,4816.48,1
CUST_00433,92,7,433.04,0.96,74,8,Silver,0,3031.28,0
CUST_00434,58,4,87.99,0.71,31,9,Bronze,0,351.96,0
CUST_00435,346,27,17.39,0.23,47,1,Bronze,0,469.53,1
CUST_00436,229,25,230.13,0.21,60,3,Bronze,0,5753.25,0
CUST_00437,117,31,221.73,0.86,73,5,Bronze,0,6873.63,0
CUST_00438,318,11,280.43,0.19,98,5,Bronze,0,3084.73,1
CUST_00439,279,48,418.28,1.0,41,7,Silver,0,20077.44,0
CUST_00440,127,20,403.16,0.28,50,7,Bronze,0,8063.2,0
CUST_00441,129,36,59.02,0.08,23,3,Bronze,0,2124.72,0
CUST_00442,58,17,467.66,0.69,12,5,Bronze,0,7950.22,0
CUST_00443,122,45,64.1,0.61,71,8,Silver,0,2884.5,0
CUST_00444,1,11,320.94,1.0,96,6,Silver,0,3530.34,0
CUST_00445,239,30,339.48,0.8,83,7,Silver,0,10184.4,0
CUST_00446,290,35,343.14,0.43,22,7,Bronze,0,12009.9,1
CUST_00447,96,41,140.02,0.68,56,1,Bronze,0,5740.82,0
CUST_00448,126,38,171.87,0.82,16,6,Silver,0,6531.06,0
CUST_00449,118,22,278.85,0.51,58,2,Silver,0,6134.7,0
CUST_00450,48,43,107.8,0.27,72,6,Bronze,0,4635.4,0
CUST_00451,89,48,19.95,0.21,94,1,Gold,0,957.6,0
CUST_00452,237,27,285.45,0.3,51,0,Bronze,0,7707.15,0
CUST_00453,272,37,237.99,0.85,6,8,Bronze,0,8805.63,0
CUST_00454,189,46,331.8,0.38,2,9,Gold,0,15262.8,0
CUST_00455,192,49,81.88,0.29,62,9,Silver,0,4012.12,0
CUST_00456,69,35,422.05,0.81,98,0,Bronze,0,14771.75,0
CUST_00457,278,4,81.65,0.03,93,0,Silver,1,326.6,0
CUST_00458,349,16,446.76,0.59,42,2,Bronze,1,7148.16,0
CUST_00459,247,16,230.27,0.87,43,0,Bronze,0,3684.32,0
CUST_00460,76,21,279.4,0.41,52,6,Bronze,0,5867.4,0
CUST_00461,154,26,449.32,0.27,58,6,Bronze,0,11682.32,0
CUST_00462,144,36,156.96,0.49,20,7,Bronze,0,5650.56,0
CUST_00463,86,19,99.1,0.72,56,1,Bronze,1,1882.9,0
CUST_00464,185,17,228.42,0.52,67,6,Silver,0,3883.14,0
CUST_00465,285,45,129.74,0.01,59,8,Bronze,0,5838.3,1
CUST_00466,220,26,268.64,0.08,48,9,Bronze,0,6984.64,1
CUST_00467,69,22,144.88,0.72,35,4,Silver,0,3187.36,0
CUST_00468,47,28,433.6,0.4,8,9,Silver,0,12140.8,0
CUST_00469,94,1,307.59,0.78,76,2,Bronze,0,307.59,0
CUST_00470,238,44,10.12,0.65,32,8,Gold,0,445.28,0
CUST_00471,204,36,404.68,0.58,93,0,Bronze,0,14568.48,0
CUST_00472,218,43,171.8,0.9,45,2,Bronze,1,7387.4,0
CUST_00473,341,37,166.9,0.02,85,1,Bronze,0,6175.3,1
CUST_00474,39,2,197.7,0.16,67,1,Bronze,0,395.4,0
CUST_00475,100,17,318.83,0.62,27,2,Silver,0,5420.11,0
CUST_00476,289,40,226.61,0.07,3,9,Bronze,0,9064.4,1
CUST_00477,254,38,318.03,0.64,57,6,Gold,0,12085.14,0
CUST_00478,222,21,81.92,0.98,65,5,Bronze,0,1720.32,0
CUST_00479,357,9,485.38,0.88,20,8,Bronze,0,4368.42,1
CUST_00480,23,13,367.51,0.59,71,9,Bronze,1,4777.63,0
CUST_00481,250,11,132.6,0.89,41,9,Silver,1,1458.6,0
CUST_00482,10,16,364.84,0.12,1,2,Bronze,0,5837.44,0
CUST_00483,246,16,291.76,0.45,74,4,Bronze,0,4668.16,0
CUST_00484,325,2,63.5,0.43,76,8,Bronze,1,127.0,1
CUST_00485,100,42,97.32,0.34,4,2,Bronze,0,4087.44,0
CUST_00486,290,44,30.24,0.0,71,7,Bronze,0,1330.56,1
CUST_00487,180,8,406.53,0.89,10,8,Bronze,0,3252.24,0
CUST_00488,223,43,280.34,0.78,86,6,Bronze,0,12054.62,0
CUST_00489,250,42,165.21,0.65,89,5,Silver,0,6938.82,0
CUST_00490,147,13,71.91,0.13,29,5,Bronze,0,934.83,1
CUST_00491,96,17,247.18,0.38,15,5,Bronze,0,4202.06,0
CUST_00492,257,39,267.38,0.92,19,4,Bronze,0,10427.82,0
CUST_00493,325,24,353.95,0.62,58,6,Bronze,0,8494.8,1
CUST_00494,4,3,485.27,0.6,53,6,Bronze,0,1455.81,0
CUST_00495,16,30,223.12,0.91,46,6,Bronze,0,6693.6,0
CUST_00496,280,13,208.96,0.56,18,2,Bronze,0,2716.48,0
CUST_00497,336,19,191.27,0.6,3,5,Bronze,0,3634.13,1
CUST_00498,247,7,415.19,0.35,70,8,Silver,0,2906.33,1
CUST_00499,258,9,86.6,0.37,22,8,Bronze,0,779.4,1
CUST_00500,160,19,178.47,0.69,55,3,Bronze,0,3390.93,0
CUST_00501,340,45,365.24,0.32,64,8,Bronze,1,16435.8,0
CUST_00502,152,40,17.69,0.56,41,1,Silver,0,707.6,0
CUST_00503,178,22,151.8,0.28,95,7,Bronze,0,3339.6,0
CUST_00504,163,18,324.31,0.17,85,1,Bronze,0,5837.58,0
CUST_00505,33,23,101.12,0.45,8,4,Silver,0,2325.76,0
CUST_00506,179,2,158.33,0.22,65,5,Bronze,0,316.66,1
CUST_00507,101,11,248.16,0.9,3,1,Silver,0,2729.76,0
CUST_00508,268,31,216.79,0.3,29,8,Silver,0,6720.49,1
CUST_00509,323,33,61.95,0.6,70,5,Gold,0,2044.35,0
CUST_00510,65,14,469.74,0.26,97,7,Bronze,0,6576.36,0
CUST_00511,168,16,31.7,0.26,18,3,Bronze,0,507.2,0
CUST_00512,330,11,377.37,0.35,58,2,Bronze,0,4151.07,1
CUST_00513,43,33,45.0,0.92,1,3,Bronze,0,1485.0,0
CUST_00514,44,7,238.97,0.39,22,0,Bronze,0,1672.79,0
CUST_00515,285,31,95.95,0.82,95,0,Bronze,0,2974.45,0
CUST_00516,12,48,79.14,0.2,23,7,Bronze,0,3798.72,0
CUST_00517,95,46,71.69,0.05,8,0,Bronze,0,3297.74,0
CUST_00518,302,47,231.87,0.78,29,4,Bronze,0,10897.89,0
CUST_00519,253,14,262.59,0.54,44,9,Silver,0,3676.26,1
CUST_00520,242,28,75.36,0.5,62,8,Silver,0,2110.08,0
CUST_00521,35,43,489.9,0.27,19,2,Bronze,0,21065.7,0
CUST_00522,215,16,136.31,0.07,59,9,Bronze,1,2180.96,0
CUST_00523,337,19,234.83,0.48,80,1,Silver,0,4461.77,1
CUST_00524,90,17,115.97,0.87,19,4,Bronze,0,1971.49,0
CUST_00525,264,26,252.02,0.12,22,1,Bronze,0,6552.52,1
CUST_00526,93,6,380.45,0.93,83,9,Bronze,1,2282.7,0
CUST_00527,90,43,265.34,0.27,68,0,Bronze,1,11409.62,0
CUST_00528,115,49,149.97,0.53,5,8,Bronze,0,7348.53,0
CUST_00529,105,9,131.71,0.07,5,9,Gold,0,1185.39,1
CUST_00530,196,17,381.88,0.43,25,8,Bronze,0,6491.96,0
CUST_00531,314,31,67.94,0.13,24,0,Gold,0,2106.14,1
CUST_00532,114,12,191.28,0.05,1,3,Bronze,0,2295.36,0
CUST_00533,75,23,84.23,0.97,28,4,Silver,0,1937.29,0
CUST_00534,217,5,136.41,0.73,47,1,Bronze,1,682.05,0
CUST_00535,277,43,84.81,0.72,85,8,Bronze,0,3646.83,0
CUST_00536,249,36,444.52,0.09,60,8,Bronze,0,16002.72,1
CUST_00537,164,36,368.63,0.93,19,8,Silver,0,13270.68,0
CUST_00538,357,3,284.85,0.47,87,7,Silver,0,854.55,1
CUST_00539,192,24,119.97,0.85,14,5,Bronze,0,2879.28,0
CUST_00540,227,17,260.01,0.01,70,0,Bronze,0,4420.17,1
CUST_00541,177,39,265.21,0.3,96,9,Silver,0,10343.19,0
CUST_00542,99,26,299.3,1.0,96,4,Gold,0,7781.8,0
CUST_00543,36,4,39.44,0.43,8,7,Bronze,0,157.76,0
CUST_00544,96,45,486.72,0.89,37,3,Bronze,0,21902.4,0
CUST_00545,152,12,238.07,0.33,86,7,Bronze,0,2856.84,0
CUST_00546,151,1,464.0,0.53,72,5,Bronze,0,464.0,0
CUST_00547,190,21,14.81,0.85,10,0,Bronze,0,311.01,0
CUST_00548,224,19,131.3,0.61,67,0,Bronze,0,2494.7,0
CUST_00549,37,21,60.96,0.73,13,2,Bronze,0,1280.16,0
CUST_00550,268,18,387.11,0.23,39,0,Bronze,0,6967.98,1
CUST_00551,183,43,166.86,0.16,64,3,Gold,0,7174.98,0
CUST_00552,13,3,421.84,0.23,30,2,Silver,0,1265.52,0
CUST_00553,279,49,417.87,0.49,4,6,Bronze,0,20475.63,0
CUST_00554,217,44,337.22,0.8,45,8,Bronze,0,14837.68,0
CUST_00555,355,32,336.23,0.35,6,6,Bronze,0,10759.36,1
CUST_00556,361,10,353.08,0.56,16,4,Silver,0,3530.8,1
CUST_00557,286,40,340.14,0.8,22,0,Bronze,0,13605.6,0
CUST_00558,273,15,199.59,0.24,91,4,Bronze,1,2993.85,0
CUST_00559,62,5,344.59,0.88,21,0,Bronze,1,1722.95,0
CUST_00560,84,4,449.73,0.95,93,5,Bronze,1,1798.92,0
CUST_00561,217,28,172.96,0.04,65,7,Bronze,0,4842.88,1
CUST_00562,342,4,473.0,0.06,30,6,Bronze,0,1892.0,1
CUST_00563,187,15,16.65,0.09,24,0,Bronze,0,249.75,0
CUST_00564,19,17,181.05,0.78,64,7,Bronze,0,3077.85,0
CUST_00565,177,44,74.73,0.19,13,8,Bronze,0,3288.12,0
CUST_00566,100,3,72.04,0.73,94,9,Bronze,0,216.12,0
CUST_00567,233,10,409.56,0.44,26,1,Bronze,0,4095.6,0
CUST_00568,76,47,460.0,0.84,98,0,Bronze,0,21620.0,0
CUST_00569,265,42,391.1,0.81,20,5,Bronze,0,16426.2,0
CUST_00570,284,23,488.54,0.96,61,3,Bronze,0,11236.42,0
CUST_00571,206,18,116.0,0.25,6,6,Silver,0,2088.0,1
CUST_00572,223,1,78.99,0.23,43,2,Bronze,0,78.99,1
CUST_00573,52,35,265.14,0.03,49,2,Bronze,0,9279.9,0
CUST_00574,339,31,416.23,0.41,9,7,Gold,0,12903.13,1
CUST_00575,144,44,29.52,0.46,37,6,Bronze,0,1298.88,0
CUST_00576,69,1,497.83,0.96,16,4,Gold,0,497.83,0
CUST_00577,99,3,305.1,0.83,4,2,Bronze,1,915.3,0
CUST_00578,25,3,489.68,0.17,32,0,Bronze,1,1469.04,0
CUST_00579,53,37,188.89,0.8,84,2,Bronze,1,6988.93,0
CUST_00580,151,19,234.43,0.18,93,8,Silver,0,4454.17,1
CUST_00581,144,29,378.66,0.08,95,0,Bronze,0,10981.14,0
CUST_00582,57,25,398.42,0.84,17,4,Bronze,0,9960.5,0
CUST_00583,39,33,124.19,0.98,41,3,Silver,1,4098.27,0
CUST_00584,109,36,465.6,0.09,89,5,Silver,0,16761.6,0
CUST_00585,181,29,435.04,0.81,45,1,Gold,0,12616.16,0
CUST_00586,42,26,18.92,0.86,16,3,Gold,0,491.92,0
CUST_00587,186,4,73.0,0.12,20,8,Bronze,0,292.0,1
CUST_00588,223,49,253.09,0.28,42,4,Bronze,1,12401.41,0
CUST_00589,122,14,235.87,0.73,10,7,Bronze,0,3302.18,0
CUST_00590,133,27,357.11,0.81,52,1,Bronze,0,9641.97,0
CUST_00591,163,33,53.96,0.35,60,8,Bronze,0,1780.68,0
CUST_00592,215,22,325.98,0.16,48,6,Bronze,0,7171.56,1
CUST_00593,221,48,312.02,0.65,23,6,Bronze,0,14976.96,0
CUST_00594,235,3,124.47,0.7,33,1,Bronze,1,373.41,0
CUST_00595,331,23,275.77,0.5,77,7,Gold,0,6342.71,1
CUST_00596,146,21,118.88,0.14,25,8,Silver,0,2496.48,1
CUST_00597,239,41,81.99,0.84,50,9,Bronze,0,3361.59,0
CUST_00598,76,23,290.84,0.65,88,4,Bronze,1,6689.32,0
CUST_00599,9,4,488.96,0.87,70,2,Silver,0,1955.84,0
CUST_00600,74,21,126.1,0.93,79,2,Bronze,0,2648.1,0
CUST_00601,253,37,184.11,0.81,55,5,Bronze,1,6812.07,0
CUST_00602,230,43,135.72,0.96,98,0,Gold,0,5835.96,0
CUST_00603,7,31,140.57,0.95,68,9,Bronze,0,4357.67,0
CUST_00604,174,21,208.05,0.62,78,8,Gold,0,4369.05,0
CUST_00605,141,26,353.91,0.73,4,5,Bronze,0,9201.66,0
CUST_00606,168,41,29.01,0.7,28,8,Gold,1,1189.41,0
CUST_00607,170,35,478.99,0.62,29,2,Bronze,0,16764.65,0
CUST_00608,283,38,32.68,0.02,82,9,Bronze,0,1241.84,1
CUST_00609,122,24,441.81,0.36,84,2,Bronze,0,10603.44,0
CUST_00610,194,11,448.25,0.1,48,9,Bronze,0,4930.75,1
CUST_00611,5,41,267.0,0.3,96,6,Bronze,0,10947.0,0
CUST_00612,29,29,77.13,0.07,72,6,Bronze,0,2236.77,0
CUST_00613,165,47,286.92,0.92,13,3,Bronze,0,13485.24,0
CUST_00614,339,3,318.03,0.45,43,7,Gold,0,954.09,1
CUST_00615,136,1,430.3,0.19,9,1,Bronze,0,430.3,0
CUST_00616,321,19,279.94,0.58,40,0,Bronze,0,5318.86,0
CUST_00617,342,46,211.25,0.2,46,0,Silver,0,9717.5,0
CUST_00618,145,49,420.76,0.8,58,1,Bronze,0,20617.24,0
CUST_00619,327,22,490.67,0.31,97,5,Bronze,0,10794.74,1
CUST_00620,217,14,326.1,0.31,56,7,Bronze,0,4565.4,1
CUST_00621,301,49,438.45,0.87,12,2,Bronze,0,21484.05,0
CUST_00622,132,14,303.38,0.56,25,5,Bronze,0,4247.32,0
CUST_00623,292,44,348.0,0.89,89,7,Bronze,0,15312.0,0
CUST_00624,70,16,347.2,0.41,16,8,Gold,0,5555.2,0
CUST_00625,252,33,355.35,0.34,51,7,Silver,0,11726.55,0
CUST_00626,275,13,167.3,0.51,80,6,Silver,0,2174.9,1
CUST_00627,364,38,292.07,0.06,99,3,Silver,0,11098.66,1
CUST_00628,182,49,301.13,0.15,87,2,Bronze,0,14755.37,0
CUST_00629,167,12,164.39,0.22,72,6,Bronze,0,1972.68,1
CUST_00630,91,38,181.43,0.82,53,0,Silver,0,6894.34,0
CUST_00631,202,39,383.5,0.73,52,6,Bronze,1,14956.5,0
CUST_00632,346,33,295.53,0.19,67,5,Silver,0,9752.49,1
CUST_00633,19,33,83.11,0.28,24,2,Gold,0,2742.63,0
CUST_00634,39,29,420.44,0.94,86,2,Bronze,0,12192.76,0
CUST_00635,126,5,442.73,0.09,14,1,Bronze,0,2213.65,0
CUST_00636,173,6,238.41,0.55,22,0,Bronze,0,1430.46,0
CUST_00637,141,31,112.36,0.52,98,4,Bronze,0,3483.16,0
CUST_00638,242,16,474.33,0.73,31,6,Bronze,1,7589.28,0
CUST_00639,220,31,442.31,0.26,85,6,Silver,0,13711.61,0
CUST_00640,126,25,129.75,0.93,58,5,Bronze,0,3243.75,0
CUST_00641,58,48,56.84,0.41,69,9,Bronze,1,2728.32,0
CUST_00642,148,46,225.92,0.29,19,5,Silver,0,10392.32,0
CUST_00643,317,33,341.43,0.34,53,6,Bronze,0,11267.19,1
CUST_00644,361,13,95.94,0.35,85,7,Silver,0,1247.22,1
CUST_00645,1,10,261.47,0.2,2,4,Silver,0,2614.7,0
CUST_00646,348,24,218.45,0.93,53,0,Bronze,0,5242.8,0
CUST_00647,190,10,446.37,0.17,67,6,Bronze,0,4463.7,1
CUST_00648,191,41,220.49,0.88,47,1,Bronze,1,9040.09,0
CUST_00649,312,31,271.55,0.4,53,4,Gold,0,8418.05,1
CUST_00650,117,13,478.09,0.27,57,6,Silver,0,6215.17,0
CUST_00651,134,3,156.85,0.2,94,6,Bronze,0,470.55,1
CUST_00652,58,34,151.61,0.5,98,8,Bronze,0,5154.74,0
CUST_00653,44,49,401.8,0.67,25,4,Silver,0,19688.2,0
CUST_00654,173,28,145.99,0.9,35,5,Bronze,0,4087.72,0
CUST_00655,160,19,417.61,0.65,29,9,Bronze,0,7934.59,0
CUST_00656,173,23,56.81,0.48,76,5,Bronze,1,1306.63,0
CUST_00657,317,45,64.52,0.03,87,0,Bronze,0,2903.4,1
CUST_00658,303,32,451.65,0.92,92,9,Bronze,0,14452.8,0
CUST_00659,149,13,275.0,0.9,17,6,Bronze,1,3575.0,0
CUST_00660,80,33,362.22,0.38,80,9,Silver,0,11953.26,0
CUST_00661,213,34,120.39,0.03,49,6,Bronze,0,4093.26,1
CUST_00662,203,33,91.47,0.73,56,3,Bronze,0,3018.51,0
CUST_00663,252,5,419.13,0.79,73,3,Bronze,1,2095.65,0
CUST_00664,229,3,185.73,0.54,3,5,Bronze,0,557.19,1
CUST_00665,164,7,232.97,0.4,22,2,Bronze,0,1630.79,0
CUST_00666,227,24,23.71,0.85,95,9,Bronze,0,569.04,0
CUST_00667,147,22,199.08,0.19,14,5,Gold,0,4379.76,0
CUST_00668,20,45,387.51,0.44,3,3,Gold,1,17437.95,0
CUST_00669,47,23,412.42,0.02,38,9,Silver,0,9485.66,0
CUST_00670,233,30,352.39,0.16,87,7,Bronze,0,10571.7,1
CUST_00671,305,18,349.17,0.94,21,4,Silver,0,6285.06,0
CUST_00672,14,32,258.06,0.58,51,7,Bronze,0,8257.92,0
CUST_00673,143,7,273.78,0.81,24,8,Bronze,0,1916.46,0
CUST_00674,1,33,373.89,0.49,96,3,Silver,1,12338.37,0
CUST_00675,54,5,131.18,0.83,45,0,Bronze,0,655.9,0
CUST_00676,259,49,123.44,0.54,69,9,Bronze,0,6048.56,0
CUST_00677,144,28,475.46,0.0,97,6,Silver,0,13312.88,0
CUST_00678,12,8,23.57,0.9,44,6,Bronze,1,188.56,0
CUST_00679,330,15,78.34,0.15,47,4,Bronze,0,1175.1,1
CUST_00680,224,4,289.46,0.45,57,4,Silver,0,1157.84,1
CUST_00681,272,34,371.54,0.48,19,0,Bronze,0,12632.36,0
CUST_00682,358,5,273.57,0.05,34,2,Bronze,1,1367.85,1
CUST_00683,156,33,183.98,0.05,3,0,Bronze,0,6071.34,0
CUST_00684,8,5,489.21,0.76,39,6,Bronze,0,2446.05,0
CUST_00685,122,38,354.89,0.3,92,4,Silver,0,13485.82,0
CUST_00686,348,34,417.38,0.41,75,3,Bronze,0,14190.92,1
CUST_00687,164,26,29.72,0.56,60,6,Bronze,1,772.72,0
CUST_00688,90,1,125.6,0.37,10,8,Bronze,0,125.6,0
CUST_00689,136,4,193.34,0.78,40,5,Bronze,0,773.36,0
CUST_00690,186,39,99.47,0.88,2,8,Bronze,0,3879.33,0
CUST_00691,316,26,45.72,0.06,45,5,Bronze,0,1188.72,1
CUST_00692,178,33,120.29,0.64,27,9,Bronze,0,3969.57,0
CUST_00693,28,33,271.48,0.32,53,8,Bronze,1,8958.84,0
CUST_00694,220,8,350.92,0.58,9,5,Silver,0,2807.36,0
CUST_00695,357,20,389.27,0.48,1,8,Silver,0,7785.4,1
CUST_00696,41,16,31.04,0.33,33,2,Bronze,0,496.64,0
CUST_00697,228,21,219.71,0.09,38,4,Bronze,0,4613.91,1
CUST_00698,192,45,69.88,0.56,57,4,Gold,1,3144.6,0
CUST_00699,145,26,221.29,0.11,33,9,Bronze,0,5753.54,0
CUST_00700,201,23,222.65,0.16,48,7,Bronze,0,5120.95,1
CUST_00701,212,18,254.12,0.98,3,6,Bronze,0,4574.16,0
CUST_00702,220,31,447.49,0.32,32,1,Gold,0,13872.19,0
CUST_00703,240,42,404.5,0.58,77,1,Bronze,0,16989.0,0
CUST_00704,46,12,321.99,0.27,21,6,Bronze,0,3863.88,0
CUST_00705,35,1,443.85,0.87,68,9,Silver,0,443.85,0
CUST_00706,253,42,342.45,0.28,17,9,Gold,0,14382.9,0
CUST_00707,82,9,411.24,0.37,42,3,Bronze,0,3701.16,0
CUST_00708,256,3,286.25,0.61,68,5,Bronze,0,858.75,1
CUST_00709,197,26,267.36,0.87,84,8,Gold,0,6951.36,0
CUST_00710,303,9,364.81,0.82,12,9,Bronze,0,3283.29,1
CUST_00711,10,42,19.65,0.26,90,3,Silver,0,825.3,0
CUST_00712,312,16,348.29,0.83,45,6,Bronze,0,5572.64,0
CUST_00713,286,24,467.91,0.7,36,8,Silver,0,11229.84,0
CUST_00714,242,14,359.83,0.99,80,0,Bronze,0,5037.62,0
CUST_00715,251,3,28.03,0.94,51,9,Bronze,0,84.09,0
CUST_00716,5,34,195.16,0.53,7,1,Bronze,0,6635.44,0
CUST_00717,119,33,406.69,0.75,33,8,Bronze,0,13420.77,0
CUST_00718,289,24,479.72,0.57,48,4,Bronze,0,11513.28,0
CUST_00719,65,9,191.38,0.59,66,3,Silver,0,1722.42,0
CUST_00720,146,13,422.19,0.1,33,6,Gold,0,5488.47,1
CUST_00721,224,2,433.27,0.0,78,4,Bronze,0,866.54,1
CUST_00722,239,7,70.41,0.05,84,0,Bronze,0,492.87,1
CUST_00723,177,48,424.44,0.97,27,8,Gold,1,20373.12,0
CUST_00724,267,21,168.88,0.13,47,7,Silver,0,3546.48,1
CUST_00725,341,19,300.69,0.04,85,2,Bronze,0,5713.11,1
CUST_00726,282,25,274.09,0.31,66,9,Bronze,0,6852.25,1
CUST_00727,63,47,334.9,0.59,43,2,Bronze,0,15740.3,0
CUST_00728,217,22,372.83,0.95,80,2,Bronze,0,8202.26,0
CUST_00729,342,11,226.03,0.7,19,6,Bronze,0,2486.33,1
CUST_00730,315,33,445.27,0.28,68,1,Bronze,0,14693.91,1
CUST_00731,283,32,406.65,0.94,10,8,Bronze,0,13012.8,0
CUST_00732,177,21,394.86,0.04,22,3,Bronze,0,8292.06,1
CUST_00733,98,39,234.54,0.98,76,6,Silver,0,9147.06,0
CUST_00734,105,20,28.41,0.06,66,7,Gold,0,568.2,0
CUST_00735,99,8,251.21,0.75,2,4,Silver,0,2009.68,0
CUST_00736,311,42,450.24,0.05,98,7,Bronze,0,18910.08,1
CUST_00737,6,37,103.32,0.93,18,3,Bronze,1,3822.84,0
CUST_00738,197,9,491.47,0.11,80,9,Silver,1,4423.23,0
CUST_00739,351,25,405.77,0.05,19,1,Bronze,0,10144.25,1
CUST_00740,133,25,357.82,0.89,89,2,Silver,0,8945.5,0
CUST_00741,358,33,341.81,0.1,30,5,Bronze,0,11279.73,1
CUST_00742,259,2,297.64,0.8,6,9,Silver,0,595.28,1
CUST_00743,23,19,363.13,0.75,27,5,Bronze,0,6899.47,0
CUST_00744,53,46,216.73,0.6,15,6,Bronze,0,9969.58,0
CUST_00745,165,20,424.19,0.38,31,3,Bronze,0,8483.8,0
CUST_00746,202,42,351.21,0.92,44,7,Bronze,0,14750.82,0
CUST_00747,83,41,387.91,0.87,86,7,Bronze,0,15904.31,0
CUST_00748,145,42,398.32,0.43,76,6,Bronze,0,16729.44,0
CUST_00749,85,29,55.11,0.23,10,2,Silver,0,1598.19,0
CUST_00750,78,6,37.26,0.27,21,2,Bronze,0,223.56,0
CUST_00751,1,17,402.48,0.22,47,1,Gold,0,6842.16,0
CUST_00752,51,25,137.1,0.54,55,6,Gold,0,3427.5,0
CUST_00753,173,38,295.17,0.87,95,5,Bronze,0,11216.46,0
CUST_00754,205,4,227.42,0.77,36,6,Bronze,0,909.68,0
CUST_00755,260,30,20.8,0.8,74,1,Bronze,0,624.0,0
CUST_00756,288,20,29.74,0.45,58,3,Bronze,0,594.8,1
CUST_00757,34,3,415.29,0.32,19,0,Silver,0,1245.87,0
CUST_00758,348,23,307.76,0.76,87,1,Bronze,0,7078.48,0
CUST_00759,95,18,266.68,0.79,64,6,Bronze,0,4800.24,0
